,Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %,Open Start,Open End
14718,BRO,2019-04-22,Mar-19,$0.36 ,$0.41 ,After Close,0.05,13.89%,31.809999465942383,32.040000915527344
14719,BRO,2019-01-28,Dec-18,$0.27 ,$0.26 ,After Close,-0.01,-3.70%,-,-
14720,BRO,2018-10-22,Sep-18,$0.34 ,$0.38 ,After Close,0.04,11.76%,28.690000534057617,28.190000534057617
14721,BRO,2018-07-23,Jun-18,$0.27 ,$0.26 ,After Close,-0.01,-3.70%,-,-
14722,BRO,2018-04-23,Mar-18,$0.29 ,$0.33 ,After Close,0.04,13.79%,26.68000030517578,28.25
14723,BRO,2018-01-22,Dec-17,$0.21 ,$0.24 ,After Close,0.03,14.29%,26.770000457763672,26.334999084472656
14724,BRO,2017-10-16,Sep-17,$0.25 ,$0.27 ,After Close,0.02,8.00%,24.69499969482422,25.440000534057617
14725,BRO,2017-07-17,Jun-17,$0.24 ,$0.25 ,After Close,0.01,4.17%,-,-
14726,BRO,2017-04-17,Mar-17,$0.21 ,$0.22 ,After Close,0.01,4.76%,-,-
14727,BRO,2017-01-23,Dec-16,$0.21 ,$0.21 ,After Close,0,0.00%,-,-
14728,BRO,2016-10-20,Sep-16,$0.25 ,$0.26 ,After Close,0.01,4.00%,-,-
14729,BRO,2016-07-18,Jun-16,$0.22 ,$0.25 ,After Close,0.03,13.64%,18.709999084472656,18.69499969482422
14730,BRO,2016-04-18,Mar-16,$0.21 ,$0.22 ,After Close,0.01,4.76%,-,-
14731,BRO,2016-01-25,Dec-15,$0.18 ,$0.19 ,After Close,0.01,5.56%,14.649999618530272,16.735000610351562
14732,BRO,2015-10-19,Sep-15,$0.24 ,$0.24 ,After Close,0,0.00%,-,-
14733,BRO,2015-07-20,Jun-15,$0.22 ,$0.22 ,After Close,0,0.00%,-,-
14734,BRO,2015-04-20,Mar-15,$0.20 ,$0.20 ,After Close,0,0.00%,-,-
14735,BRO,2015-01-26,Dec-14,$0.07 ,$0.08 ,After Close,0.01,14.29%,15.954999923706056,15.895000457763672
14736,BRO,2014-10-20,Sep-14,$0.24 ,$0.24 ,After Close,0,0.00%,-,-
14737,BRO,2014-07-21,Jun-14,$0.21 ,$0.21 ,After Close,0,0.00%,-,-
14738,BRO,2014-04-21,Mar-14,$0.21 ,$0.21 ,After Close,0,0.00%,-,-
14739,BRO,2014-02-03,Dec-13,$0.18 ,$0.16 ,After Close,-0.02,-11.11%,-,-
14740,BRO,2013-10-14,Sep-13,$0.21 ,$0.20 ,After Close,-0.01,-4.76%,-,-
14741,BRO,2013-07-15,Jun-13,$0.18 ,$0.18 ,After Close,0,0.00%,-,-
14742,BRO,2013-04-15,Mar-13,$0.20 ,$0.21 ,After Close,0.01,5.00%,15.96500015258789,16.19499969482422
14743,BRO,2013-02-01,Dec-12,$0.14 ,$0.15 ,After Close,0.01,7.14%,14.364999771118164,15.520000457763672
14744,BRO,2012-10-15,Sep-12,$0.18 ,$0.17 ,After Close,-0.01,-5.56%,-,-
14745,COO,2022-08-31,Jul-22,$3.20 ,$3.19 ,After Close,-0.01,-0.31%,-,-
14746,COO,2022-06-02,Apr-22,$3.41 ,$3.24 ,After Close,-0.17,-4.99%,-,-
14747,COO,2022-03-03,Jan-22,$3.08 ,$3.24 ,After Close,0.16,5.19%,412.7900085449219,398.1400146484375
14748,COO,2021-12-02,Oct-21,$3.37 ,$3.28 ,After Close,-0.09,-2.67%,-,-
14749,COO,2021-09-02,Jul-21,$3.30 ,$3.41 ,After Close,0.11,3.33%,-,-
14750,COO,2021-06-03,Apr-21,$3.12 ,$3.38 ,After Close,0.26,8.33%,385.1300048828125,400.6400146484375
14751,COO,2021-03-04,Jan-21,$2.77 ,$3.17 ,After Close,0.4,14.44%,393.8599853515625,398.5
14752,COO,2020-12-03,Oct-20,$3.11 ,$3.16 ,After Close,0.05,1.61%,-,-
14753,COO,2020-09-03,Jul-20,$1.58 ,$2.28 ,After Close,0.7,44.30%,320.0,353.5799865722656
14754,COO,2020-06-04,Apr-20,$2.13 ,$1.51 ,After Close,-0.62,-29.11%,-,-
14755,COO,2020-03-05,Jan-20,$2.71 ,$2.69 ,After Close,-0.02,-0.74%,-,-
14756,COO,2019-12-05,Oct-19,$3.27 ,$3.30 ,After Close,0.03,0.92%,-,-
14757,COO,2019-08-29,Jul-19,$3.16 ,$3.23 ,After Close,0.07,2.22%,-,-
14758,COO,2019-05-30,Apr-19,$2.76 ,$2.94 ,After Close,0.18,6.52%,287.0400085449219,330.45001220703125
14759,COO,2019-03-05,Jan-19,$2.50 ,$2.88 ,After Close,0.38,15.20%,299.0,290.2699890136719
14760,COO,2018-12-06,Oct-18,$2.96 ,$2.87 ,After Close,-0.09,-3.04%,-,-
14761,COO,2018-08-30,Jul-18,$3.08 ,$3.00 ,After Close,-0.08,-2.60%,-,-
14762,COO,2018-06-07,Apr-18,$2.83 ,$2.86 ,After Close,0.03,1.06%,-,-
14763,COO,2018-03-08,Jan-18,$2.52 ,$2.79 ,After Close,0.27,10.71%,251.52999877929688,226.5500030517578
14764,COO,2017-12-07,Oct-17,$2.64 ,$2.65 ,After Close,0.01,0.38%,-,-
14765,COO,2017-08-31,Jul-17,$2.58 ,$2.64 ,After Close,0.06,2.33%,-,-
14766,COO,2017-06-01,Apr-17,$2.25 ,$2.50 ,After Close,0.25,11.11%,227.6499938964844,251.44000244140625
14767,COO,2017-03-02,Jan-17,$1.86 ,$1.93 ,After Close,0.07,3.76%,-,-
14768,COO,2016-12-08,Oct-16,$2.24 ,$2.28 ,After Close,0.04,1.79%,-,-
14769,COO,2016-09-01,Jul-16,$2.28 ,$2.30 ,After Close,0.02,0.88%,-,-
14770,COO,2016-06-02,Apr-16,$1.92 ,$2.05 ,After Close,0.13,6.77%,171.0500030517578,178.8699951171875
14771,COO,2016-03-03,Jan-16,$1.58 ,$1.83 ,After Close,0.25,15.82%,151.0,155.2100067138672
14772,COO,2015-12-03,Oct-15,$2.10 ,$2.00 ,After Close,-0.1,-4.76%,-,-
14773,COO,2015-09-03,Jul-15,$1.97 ,$1.97 ,After Close,0,0.00%,-,-
14774,COO,2015-06-04,Apr-15,$1.75 ,$1.72 ,After Close,-0.03,-1.71%,-,-
14775,COO,2015-03-05,Jan-15,$1.53 ,$1.75 ,After Close,0.22,14.38%,174.3300018310547,181.1999969482422
14776,COO,2014-12-04,Oct-14,$2.03 ,$1.95 ,After Close,-0.08,-3.94%,-,-
14777,COO,2014-09-04,Jul-14,$1.91 ,$1.90 ,After Close,-0.01,-0.52%,-,-
14778,COO,2014-06-05,Apr-14,$1.61 ,$1.64 ,After Close,0.03,1.86%,-,-
14779,COO,2014-03-06,Jan-14,$1.45 ,$1.47 ,After Close,0.02,1.38%,-,-
14780,COO,2013-12-05,Oct-13,$1.80 ,$1.48 ,After Close,-0.32,-17.78%,-,-
14781,COO,2013-09-05,Jul-13,$1.71 ,$1.74 ,After Close,0.03,1.75%,-,-
14782,COO,2013-06-06,Apr-13,$1.37 ,$1.50 ,After Close,0.13,9.49%,116.61000061035156,126.87999725341795
14783,COO,2013-03-07,Jan-13,$1.20 ,$1.23 ,After Close,0.03,2.50%,-,-
14784,COO,2012-12-06,Oct-12,$1.53 ,$1.47 ,After Close,-0.06,-3.92%,-,-
14785,LKQ,2022-07-28,Jun-22,$1.02 ,$1.09 ,Before Open,0.07,6.86%,54.16999816894531,-
14786,LKQ,2022-04-28,Mar-22,$0.91 ,$1.00 ,Before Open,0.09,9.89%,50.880001068115234,48.459999084472656
14787,LKQ,2022-02-17,Dec-21,$0.77 ,$0.87 ,Before Open,0.1,12.99%,47.380001068115234,45.18999862670898
14788,LKQ,2021-10-28,Sep-21,$0.86 ,$1.02 ,Before Open,0.16,18.60%,56.38999938964844,58.0099983215332
14789,LKQ,2021-07-29,Jun-21,$0.74 ,$1.13 ,Before Open,0.39,52.70%,51.5,51.0099983215332
14790,LKQ,2021-04-29,Mar-21,$0.63 ,$0.94 ,Before Open,0.31,49.21%,46.68999862670898,49.470001220703125
14791,LKQ,2021-02-18,Dec-20,$0.59 ,$0.69 ,Before Open,0.1,16.95%,39.43000030517578,43.619998931884766
14792,LKQ,2020-10-29,Sep-20,$0.52 ,$0.75 ,Before Open,0.23,44.23%,31.239999771118164,37.02000045776367
14793,LKQ,2020-07-30,Jun-20,$0.14 ,$0.53 ,Before Open,0.39,278.57%,29.31999969482422,32.369998931884766
14794,LKQ,2020-04-30,Mar-20,$0.48 ,$0.57 ,Before Open,0.09,18.75%,25.399999618530277,24.770000457763672
14795,LKQ,2020-02-20,Dec-19,$0.52 ,$0.54 ,Before Open,0.02,3.85%,-,-
14796,LKQ,2019-10-31,Sep-19,$0.57 ,$0.61 ,Before Open,0.04,7.02%,34.59000015258789,36.27000045776367
14797,LKQ,2019-07-25,Jun-19,$0.64 ,$0.65 ,Before Open,0.01,1.56%,-,-
14798,LKQ,2019-04-25,Mar-19,$0.55 ,$0.56 ,Before Open,0.01,1.82%,-,-
14799,LKQ,2019-02-28,Dec-18,$0.49 ,$0.48 ,Before Open,-0.01,-2.04%,-,-
14800,LKQ,2018-10-25,Sep-18,$0.56 ,$0.56 ,Before Open,0,0.00%,-,-
14801,LKQ,2018-07-26,Jun-18,$0.58 ,$0.61 ,Before Open,0.03,5.17%,34.95000076293945,33.52000045776367
14802,LKQ,2018-04-26,Mar-18,$0.59 ,$0.55 ,Before Open,-0.04,-6.78%,-,-
14803,LKQ,2018-02-22,Dec-17,$0.42 ,$0.41 ,Before Open,-0.01,-2.38%,-,-
14804,LKQ,2017-10-26,Sep-17,$0.42 ,$0.45 ,Before Open,0.03,7.14%,37.0099983215332,40.310001373291016
14805,LKQ,2017-07-27,Jun-17,$0.52 ,$0.53 ,Before Open,0.01,1.92%,-,-
14806,LKQ,2017-04-27,Mar-17,$0.46 ,$0.49 ,Before Open,0.03,6.52%,31.309999465942383,31.86000061035156
14807,LKQ,2017-02-23,Dec-16,$0.40 ,$0.35 ,Before Open,-0.05,-12.50%,-,-
14808,LKQ,2016-10-27,Sep-16,$0.45 ,$0.45 ,Before Open,0,0.00%,-,-
14809,LKQ,2016-07-28,Jun-16,$0.48 ,$0.55 ,Before Open,0.07,14.58%,33.65999984741211,34.849998474121094
14810,LKQ,2016-04-28,Mar-16,$0.42 ,$0.42 ,Before Open,0,0.00%,-,-
14811,LKQ,2016-02-25,Dec-15,$0.31 ,$0.32 ,Before Open,0.01,3.23%,-,-
14812,LKQ,2015-10-29,Sep-15,$0.33 ,$0.34 ,Before Open,0.01,3.03%,-,-
14813,LKQ,2015-07-30,Jun-15,$0.36 ,$0.39 ,Before Open,0.03,8.33%,31.5,30.350000381469727
14814,LKQ,2015-04-30,Mar-15,$0.32 ,$0.36 ,Before Open,0.04,12.50%,27.309999465942383,29.190000534057617
14815,LKQ,2015-02-26,Dec-14,$0.32 ,$0.26 ,Before Open,-0.06,-18.75%,-,-
14816,LKQ,2014-10-30,Sep-14,$0.33 ,$0.31 ,Before Open,-0.02,-6.06%,-,-
14817,LKQ,2014-07-31,Jun-14,$0.33 ,$0.35 ,Before Open,0.02,6.06%,26.07999992370605,27.899999618530277
14818,LKQ,2014-04-29,Mar-14,$0.34 ,$0.35 ,Before Open,0.01,2.94%,-,-
14819,LKQ,2014-02-27,Dec-13,$0.28 ,$0.26 ,Before Open,-0.02,-7.14%,-,-
14820,LKQ,2013-10-31,Sep-13,$0.25 ,$0.25 ,Before Open,0,0.00%,-,-
14821,LKQ,2013-08-01,Jun-13,$0.25 ,$0.26 ,Before Open,0.01,4.00%,-,-
14822,LKQ,2013-04-25,Mar-13,$0.30 ,$0.29 ,Before Open,-0.01,-3.33%,-,-
14823,LKQ,2013-02-28,Dec-12,$0.23 ,$0.21 ,Before Open,-0.02,-8.70%,-,-
14824,LKQ,2012-10-25,Sep-12,$0.20 ,$0.19 ,Before Open,-0.01,-5.00%,-,-
14825,CINF,2022-07-27,Jun-22,$1.05 ,$0.65 ,After Close,-0.4,-38.10%,-,-
14826,CINF,2022-04-28,Mar-22,$1.48 ,$1.58 ,After Close,0.1,6.76%,133.9199981689453,117.5
14827,CINF,2022-02-15,Dec-21,$1.50 ,$1.97 ,After Close,0.47,31.33%,123.26000213623048,138.6699981689453
14828,CINF,2021-10-27,Sep-21,$1.15 ,$1.28 ,After Close,0.13,11.30%,123.0,115.98999786376952
14829,CINF,2021-07-28,Jun-21,$0.99 ,$1.79 ,After Close,0.8,80.81%,116.01000213623048,119.63999938964844
14830,CINF,2021-04-28,Mar-21,$1.05 ,$1.37 ,After Close,0.32,30.48%,110.0500030517578,121.7699966430664
14831,CINF,2021-02-10,Dec-20,$1.17 ,$1.61 ,After Close,0.44,37.61%,90.98999786376952,106.41999816894533
14832,CINF,2020-10-26,Sep-20,$0.41 ,$0.39 ,After Close,-0.02,-4.88%,-,-
14833,CINF,2020-07-27,Jun-20,$0.41 ,$0.44 ,After Close,0.03,7.32%,82.95999908447266,79.02999877929688
14834,CINF,2020-04-27,Mar-20,$1.10 ,$0.84 ,After Close,-0.26,-23.64%,-,-
14835,CINF,2020-02-05,Dec-19,$1.11 ,$1.23 ,After Close,0.12,10.81%,110.72000122070312,81.95999908447266
14836,CINF,2019-10-24,Sep-19,$0.93 ,$1.08 ,After Close,0.15,16.13%,116.0,105.68000030517578
14837,CINF,2019-07-30,Jun-19,$0.64 ,$0.85 ,After Close,0.21,32.81%,106.08999633789062,111.91000366210938
14838,CINF,2019-04-24,Mar-19,$0.94 ,$1.05 ,After Close,0.11,11.70%,87.4000015258789,101.97000122070312
14839,CINF,2019-02-06,Dec-18,$0.80 ,$0.98 ,After Close,0.18,22.50%,80.52999877929688,84.48999786376953
14840,CINF,2018-10-25,Sep-18,$0.75 ,$0.84 ,After Close,0.09,12.00%,74.01000213623047,80.25
14841,CINF,2018-07-26,Jun-18,$0.54 ,$0.81 ,After Close,0.27,50.00%,75.0,77.51000213623047
14842,CINF,2018-04-25,Mar-18,$0.82 ,$0.72 ,After Close,-0.1,-12.20%,-,-
14843,CINF,2018-02-07,Dec-17,$0.86 ,$0.93 ,After Close,0.07,8.14%,73.5999984741211,73.81999969482422
14844,CINF,2017-10-26,Sep-17,$0.53 ,$0.58 ,After Close,0.05,9.43%,74.95999908447266,74.37999725341797
14845,CINF,2017-08-02,Jun-17,$0.46 ,$0.64 ,After Close,0.18,39.13%,81.9800033569336,75.54000091552734
14846,CINF,2017-04-26,Mar-17,$0.54 ,$0.59 ,After Close,0.05,9.26%,72.0,70.61000061035156
14847,CINF,2017-02-08,Dec-16,$0.68 ,$0.75 ,After Close,0.07,10.29%,70.18000030517578,72.80000305175781
14848,CINF,2016-10-25,Sep-16,$0.85 ,$0.86 ,After Close,0.01,1.18%,-,-
14849,CINF,2016-07-26,Jun-16,$0.52 ,$0.57 ,After Close,0.05,9.62%,74.87999725341797,77.43000030517578
14850,CINF,2016-04-26,Mar-16,$0.77 ,$0.89 ,After Close,0.12,15.58%,66.0,70.19000244140625
14851,CINF,2016-02-03,Dec-15,$0.91 ,$1.10 ,After Close,0.19,20.88%,57.34999847412109,65.83999633789062
14852,CINF,2015-10-27,Sep-15,$0.69 ,$1.04 ,After Close,0.35,50.72%,59.34000015258789,60.22999954223633
14853,CINF,2015-07-28,Jun-15,$0.38 ,$0.83 ,After Close,0.45,118.42%,53.54999923706055,52.650001525878906
14854,CINF,2015-04-28,Mar-15,$0.68 ,$0.59 ,After Close,-0.09,-13.24%,-,-
14855,CINF,2015-02-04,Dec-14,$0.81 ,$0.89 ,After Close,0.08,9.88%,52.560001373291016,53.88999938964844
14856,CINF,2014-10-28,Sep-14,$0.60 ,$0.85 ,After Close,0.25,41.67%,49.2400016784668,51.83000183105469
14857,CINF,2014-07-29,Jun-14,$0.42 ,$0.46 ,After Close,0.04,9.52%,47.27999877929688,47.95000076293945
14858,CINF,2014-04-24,Mar-14,$0.55 ,$0.47 ,After Close,-0.08,-14.55%,-,-
14859,CINF,2014-02-05,Dec-13,$0.70 ,$0.72 ,After Close,0.02,2.86%,-,-
14860,CINF,2013-10-24,Sep-13,$0.55 ,$0.70 ,After Close,0.15,27.27%,50.45000076293945,52.34999847412109
14861,CINF,2013-07-25,Jun-13,$0.32 ,$0.61 ,After Close,0.29,90.63%,48.93999862670898,45.720001220703125
14862,CINF,2013-04-25,Mar-13,$0.66 ,$0.78 ,After Close,0.12,18.18%,49.02000045776367,46.58000183105469
14863,CINF,2013-02-06,Dec-12,$0.50 ,$1.11 ,After Close,0.61,122.00%,46.880001068115234,46.380001068115234
14864,CINF,2012-10-25,Sep-12,$0.41 ,$0.64 ,After Close,0.23,56.10%,40.0,40.709999084472656
14865,CINF,2011-07-27,Jun-11,--,($0.57),After Close,-,-,-,-
14866,CINF,2011-04-27,Mar-11,--,$0.34 ,After Close,-,-,-,-
14867,CINF,2011-02-02,Dec-10,--,$0.70 ,Before Open,-,-,-,-
14868,CINF,2010-10-27,Sep-10,--,$0.34 ,After Close,-,-,-,-
14869,CINF,2010-07-28,Jun-10,--,$0.26 ,After Close,-,-,-,-
14870,CINF,2010-04-28,Mar-10,--,$0.39 ,After Close,-,-,-,-
14871,CINF,2010-02-04,Dec-09,--,$0.53 ,Before Open,-,-,-,-
14872,CINF,2009-10-29,Sep-09,--,$0.59 ,Before Open,-,-,-,-
14873,BBY,2022-08-30,Jul-22,$1.26 ,$1.54 ,Before Open,0.28,22.22%,74.48999786376953,-
14874,BBY,2022-05-24,Apr-22,$1.59 ,$1.57 ,Before Open,-0.02,-1.26%,-,-
14875,BBY,2022-03-03,Jan-22,$2.72 ,$2.73 ,Before Open,0.01,0.37%,-,-
14876,BBY,2021-11-23,Oct-21,$1.95 ,$2.08 ,Before Open,0.13,6.67%,120.22000122070312,103.0199966430664
14877,BBY,2021-08-24,Jul-21,$1.91 ,$2.98 ,Before Open,1.07,56.02%,122.44000244140624,107.1999969482422
14878,BBY,2021-05-27,Apr-21,$1.45 ,$2.23 ,Before Open,0.78,53.79%,120.5500030517578,111.11000061035156
14879,BBY,2021-02-25,Jan-21,$3.46 ,$3.48 ,Before Open,0.02,0.58%,-,-
14880,BBY,2020-11-24,Oct-20,$1.76 ,$2.06 ,Before Open,0.3,17.05%,114.05999755859376,107.16999816894533
14881,BBY,2020-08-25,Jul-20,$1.09 ,$1.71 ,Before Open,0.62,56.88%,113.41000366210938,115.12999725341795
14882,BBY,2020-05-21,Apr-20,$0.41 ,$0.67 ,Before Open,0.26,63.41%,78.98999786376953,86.97000122070312
14883,BBY,2020-02-27,Jan-20,$2.76 ,$2.90 ,Before Open,0.14,5.07%,76.05999755859375,65.5999984741211
14884,BBY,2019-11-26,Oct-19,$1.04 ,$1.13 ,Before Open,0.09,8.65%,82.29000091552734,90.63999938964844
14885,BBY,2019-08-29,Jul-19,$0.99 ,$1.08 ,Before Open,0.09,9.09%,62.88999938964844,68.95999908447266
14886,BBY,2019-05-23,Apr-19,$0.88 ,$1.02 ,Before Open,0.14,15.91%,65.43000030517578,71.66999816894531
14887,BBY,2019-02-27,Jan-19,$2.57 ,$2.72 ,Before Open,0.15,5.84%,69.48999786376953,74.52999877929688
14888,BBY,2018-11-20,Oct-18,$0.85 ,$0.93 ,Before Open,0.08,9.41%,64.41999816894531,56.36000061035156
14889,BBY,2018-08-28,Jul-18,$0.83 ,$0.91 ,Before Open,0.08,9.64%,77.79000091552734,70.75
14890,BBY,2018-05-24,Apr-18,$0.75 ,$0.82 ,Before Open,0.07,9.33%,71.0,75.69000244140625
14891,BBY,2018-03-01,Jan-18,$2.05 ,$2.42 ,Before Open,0.37,18.05%,74.8499984741211,71.94000244140625
14892,BBY,2017-11-16,Oct-17,$0.79 ,$0.78 ,Before Open,-0.01,-1.27%,-,-
14893,BBY,2017-08-29,Jul-17,$0.63 ,$0.69 ,Before Open,0.06,9.52%,55.34000015258789,55.47999954223633
14894,BBY,2017-05-25,Apr-17,$0.40 ,$0.60 ,Before Open,0.2,50.00%,60.40999984741211,54.31999969482422
14895,BBY,2017-03-01,Jan-17,$1.66 ,$1.95 ,Before Open,0.29,17.47%,42.220001220703125,48.33000183105469
14896,BBY,2016-11-17,Oct-16,$0.47 ,$0.62 ,Before Open,0.15,31.91%,45.68000030517578,43.34000015258789
14897,BBY,2016-08-23,Jul-16,$0.42 ,$0.57 ,Before Open,0.15,35.71%,39.20000076293945,37.72999954223633
14898,BBY,2016-05-24,Apr-16,$0.35 ,$0.44 ,Before Open,0.09,25.71%,30.299999237060547,30.96999931335449
14899,BBY,2016-02-25,Jan-16,$1.40 ,$1.53 ,Before Open,0.13,9.29%,32.119998931884766,30.100000381469727
14900,BBY,2015-11-19,Oct-15,$0.35 ,$0.41 ,Before Open,0.06,17.14%,31.059999465942383,30.530000686645508
14901,BBY,2015-08-25,Jul-15,$0.34 ,$0.49 ,Before Open,0.15,44.12%,33.93000030517578,37.209999084472656
14902,BBY,2015-05-21,Apr-15,$0.29 ,$0.37 ,--,0.08,27.59%,35.4900016784668,33.4900016784668
14903,BBY,2015-03-03,Jan-15,$1.36 ,$1.48 ,Before Open,0.12,8.82%,39.5,37.5
14904,BBY,2014-11-20,Oct-14,$0.25 ,$0.32 ,Before Open,0.07,28.00%,38.66999816894531,37.97999954223633
14905,BBY,2014-08-26,Jul-14,$0.31 ,$0.44 ,Before Open,0.13,41.94%,29.950000762939453,32.150001525878906
14906,BBY,2014-05-22,Apr-14,$0.19 ,$0.33 ,Before Open,0.14,73.68%,26.190000534057617,31.709999084472656
14907,BBY,2014-02-27,Jan-14,$1.01 ,$1.24 ,Before Open,0.23,22.77%,25.850000381469727,26.030000686645508
14908,BBY,2013-11-19,Oct-13,$0.11 ,$0.18 ,Before Open,0.07,63.64%,39.0099983215332,39.959999084472656
14909,BBY,2013-08-20,Jul-13,$0.12 ,$0.32 ,Before Open,0.2,166.67%,34.65999984741211,37.810001373291016
14910,BBY,2013-05-21,Apr-13,$0.25 ,$0.32 ,Before Open,0.07,28.00%,25.63999938964844,29.450000762939453
14911,BBY,2013-03-01,Jan-13,$1.56 ,$1.64 ,Before Open,0.08,5.13%,17.079999923706055,23.030000686645508
14912,BBY,2012-11-20,Oct-12,$0.12 ,$0.03 ,Before Open,-0.09,-75.00%,-,-
14913,BBY,2012-08-21,Aug-12,--,$0.20 ,Before Open,-,-,-,-
14914,BBY,2012-05-22,May-12,--,$0.72 ,Before Open,-,-,-,-
14915,AKAM,2022-08-09,Jun-22,$1.31 ,$1.35 ,After Close,0.04,3.05%,-,-
14916,AKAM,2022-05-03,Mar-22,$1.42 ,$1.39 ,After Close,-0.03,-2.11%,-,-
14917,AKAM,2022-02-15,Dec-21,$1.42 ,$1.49 ,After Close,0.07,4.93%,-,-
14918,AKAM,2021-11-02,Sep-21,$1.39 ,$1.45 ,After Close,0.06,4.32%,-,-
14919,AKAM,2021-08-03,Jun-21,$1.39 ,$1.42 ,After Close,0.03,2.16%,-,-
14920,AKAM,2021-05-04,Mar-21,$1.30 ,$1.38 ,After Close,0.08,6.15%,108.5,116.81999969482422
14921,AKAM,2021-02-09,Dec-20,$1.32 ,$1.33 ,After Close,0.01,0.76%,-,-
14922,AKAM,2020-10-27,Sep-20,$1.23 ,$1.31 ,After Close,0.08,6.50%,101.18000030517578,103.62000274658205
14923,AKAM,2020-07-28,Jun-20,$1.22 ,$1.38 ,After Close,0.16,13.11%,109.0,109.16000366210938
14924,AKAM,2020-04-28,Mar-20,$1.15 ,$1.20 ,After Close,0.05,4.35%,-,-
14925,AKAM,2020-02-11,Dec-19,$1.13 ,$1.23 ,After Close,0.1,8.85%,99.9499969482422,90.0199966430664
14926,AKAM,2019-10-28,Sep-19,$1.01 ,$1.10 ,After Close,0.09,8.91%,91.0,84.31999969482422
14927,AKAM,2019-07-30,Jun-19,$1.01 ,$1.07 ,After Close,0.06,5.94%,85.0,90.5500030517578
14928,AKAM,2019-04-30,Mar-19,$1.02 ,$1.10 ,After Close,0.08,7.84%,86.01000213623047,79.5999984741211
14929,AKAM,2019-02-12,Dec-18,$1.00 ,$1.07 ,After Close,0.07,7.00%,70.3499984741211,71.04000091552734
14930,AKAM,2018-10-29,Sep-18,$0.83 ,$0.94 ,After Close,0.11,13.25%,69.97000122070312,68.16999816894531
14931,AKAM,2018-07-31,Jun-18,$0.79 ,$0.83 ,After Close,0.04,5.06%,70.26000213623047,76.58999633789062
14932,AKAM,2018-04-30,Mar-18,$0.70 ,$0.79 ,After Close,0.09,12.86%,74.0,80.41000366210938
14933,AKAM,2018-02-06,Dec-17,$0.63 ,$0.69 ,After Close,0.06,9.52%,67.75,72.76000213623047
14934,AKAM,2017-10-24,Sep-17,$0.59 ,$0.62 ,After Close,0.03,5.08%,55.650001525878906,55.650001525878906
14935,AKAM,2017-07-25,Jun-17,$0.60 ,$0.62 ,After Close,0.02,3.33%,-,-
14936,AKAM,2017-05-02,Mar-17,$0.67 ,$0.69 ,After Close,0.02,2.99%,-,-
14937,AKAM,2017-02-07,Dec-16,$0.68 ,$0.72 ,After Close,0.04,5.88%,66.58000183105469,63.68999862670898
14938,AKAM,2016-10-25,Sep-16,$0.61 ,$0.68 ,After Close,0.07,11.48%,64.36000061035156,65.86000061035156
14939,AKAM,2016-07-26,Jun-16,$0.63 ,$0.64 ,After Close,0.01,1.59%,-,-
14940,AKAM,2016-04-26,Mar-16,$0.63 ,$0.66 ,After Close,0.03,4.76%,-,-
14941,AKAM,2016-02-09,Dec-15,$0.62 ,$0.72 ,After Close,0.1,16.13%,46.9900016784668,54.650001525878906
14942,AKAM,2015-10-27,Sep-15,$0.58 ,$0.62 ,After Close,0.04,6.90%,61.90999984741211,53.38999938964844
14943,AKAM,2015-07-28,Jun-15,$0.58 ,$0.57 ,After Close,-0.01,-1.72%,-,-
14944,AKAM,2015-04-28,Mar-15,$0.61 ,$0.61 ,After Close,0,0.00%,-,-
14945,AKAM,2015-02-10,Dec-14,$0.64 ,$0.70 ,After Close,0.06,9.37%,64.91999816894531,69.97000122070312
14946,AKAM,2014-10-29,Sep-14,$0.57 ,$0.62 ,After Close,0.05,8.77%,55.91999816894531,61.33000183105469
14947,AKAM,2014-07-30,Jun-14,$0.55 ,$0.58 ,After Close,0.03,5.45%,58.290000915527344,62.36000061035156
14948,AKAM,2014-05-01,Mar-14,$0.53 ,$0.58 ,After Close,0.05,9.43%,55.2400016784668,58.7400016784668
14949,AKAM,2014-02-05,Dec-13,$0.51 ,$0.55 ,After Close,0.04,7.84%,54.9900016784668,62.68000030517578
14950,AKAM,2013-10-23,Sep-13,$0.46 ,$0.50 ,After Close,0.04,8.70%,46.790000915527344,45.68000030517578
14951,AKAM,2013-07-24,Jun-13,$0.46 ,$0.46 ,After Close,0,0.00%,-,-
14952,AKAM,2013-04-24,Mar-13,$0.47 ,$0.51 ,After Close,0.04,8.51%,42.25,44.970001220703125
14953,AKAM,2013-02-06,Dec-12,$0.50 ,$0.54 ,After Close,0.04,8.00%,33.79999923706055,35.20000076293945
14954,AKAM,2012-10-24,Sep-12,$0.41 ,$0.43 ,After Close,0.02,4.88%,-,-
14955,AKAM,2012-07-25,Jun-12,--,$0.43 ,After Close,-,-,-,-
14956,AKAM,2012-04-25,Mar-12,--,$0.41 ,After Close,-,-,-,-
14957,KMX,2022-06-24,May-22,$1.51 ,$1.56 ,Before Open,0.05,3.31%,-,-
14958,KMX,2022-04-12,Feb-22,$1.28 ,$0.98 ,Before Open,-0.3,-23.44%,-,-
14959,KMX,2021-12-22,Nov-21,$1.48 ,$1.53 ,Before Open,0.05,3.38%,-,-
14960,KMX,2021-09-30,Aug-21,$1.95 ,$1.72 ,Before Open,-0.23,-11.79%,-,-
