Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %
ZION,4/19/2021,Mar-21,$1.15 ,$1.90 ,After Close,0.75,65.22%
ZION,1/19/2021,Dec-20,$1.01 ,$1.66 ,After Close,0.65,64.36%
ZION,10/19/2020,Sep-20,$0.86 ,$1.01 ,After Close,0.15,17.44%
ZION,7/20/2020,Jun-20,$0.37 ,$0.34 ,After Close,-0.03,-8.11%
ZION,4/20/2020,Mar-20,$0.48 ,$0.04 ,After Close,-0.44,-91.67%
ZION,1/21/2020,Dec-19,$1.08 ,$1.14 ,After Close,0.06,5.56%
ZION,10/21/2019,Sep-19,$1.08 ,$1.17 ,After Close,0.09,8.33%
ZION,7/22/2019,Jun-19,$1.09 ,$0.99 ,After Close,-0.1,-9.17%
ZION,4/22/2019,Mar-19,$1.05 ,$1.04 ,After Close,-0.01,-0.95%
ZION,1/22/2019,Dec-18,$1.06 ,$1.08 ,After Close,0.02,1.89%
ZION,10/22/2018,Sep-18,$0.96 ,$1.04 ,After Close,0.08,8.33%
ZION,7/23/2018,Jun-18,$0.92 ,$0.89 ,After Close,-0.03,-3.26%
ZION,4/23/2018,Mar-18,$0.83 ,$1.09 ,After Close,0.26,31.33%
ZION,1/22/2018,Dec-17,$0.73 ,$0.80 ,After Close,0.07,9.59%
ZION,10/23/2017,Sep-17,$0.72 ,$0.72 ,After Close,0,0.00%
ZION,7/25/2017,Jun-17,$0.62 ,$0.73 ,After Close,0.11,17.74%
ZION,4/24/2017,Mar-17,$0.54 ,$0.61 ,After Close,0.07,12.96%
ZION,1/23/2017,Dec-16,$0.52 ,$0.60 ,After Close,0.08,15.38%
ZION,10/24/2016,Sep-16,$0.50 ,$0.57 ,After Close,0.07,14.00%
ZION,7/26/2016,Jun-16,$0.42 ,$0.44 ,After Close,0.02,4.76%
ZION,4/25/2016,Mar-16,$0.39 ,$0.38 ,After Close,-0.01,-2.56%
ZION,1/25/2016,Dec-15,$0.41 ,$0.43 ,After Close,0.02,4.88%
ZION,10/19/2015,Sep-15,$0.42 ,$0.41 ,After Close,-0.01,-2.38%
ZION,7/20/2015,Jun-15,$0.39 ,$0.41 ,After Close,0.02,5.13%
ZION,4/20/2015,Mar-15,$0.36 ,$0.37 ,After Close,0.01,2.78%
ZION,1/26/2015,Dec-14,$0.43 ,$0.36 ,After Close,-0.07,-16.28%
ZION,10/20/2014,Sep-14,$0.44 ,$0.38 ,After Close,-0.06,-13.64%
ZION,7/21/2014,Jun-14,$0.46 ,$0.56 ,After Close,0.1,21.74%
ZION,4/21/2014,Mar-14,$0.43 ,$0.41 ,After Close,-0.02,-4.65%
ZION,1/27/2014,Dec-13,$0.15 ,$0.42 ,After Close,0.27,180.00%
ZION,10/21/2013,Sep-13,$0.43 ,$0.44 ,After Close,0.01,2.33%
ZION,7/22/2013,Jun-13,$0.42 ,$0.44 ,After Close,0.02,4.76%
ZION,4/22/2013,Mar-13,$0.39 ,$0.48 ,After Close,0.09,23.08%
ZION,1/28/2013,Dec-12,$0.38 ,$0.44 ,After Close,0.06,15.79%
ZION,10/22/2012,Sep-12,$0.32 ,$0.34 ,After Close,0.02,6.25%
ZION,7/23/2012,Jun-12,--,$0.30 ,After Close,-,-
ZION,4/23/2012,Mar-12,--,$0.14 ,After Close,-,-
ZION,7/18/2011,Jun-11,--,$0.16 ,After Close,-,-
ZION,4/18/2011,Mar-11,--,$0.08 ,After Close,-,-
ZION,1/24/2011,Dec-10,--,($0.62),After Close,-,-
ZION,10/18/2010,Sep-10,--,($0.47),After Close,-,-
ZION,7/19/2010,Jun-10,--,($0.84),After Close,-,-
ZION,4/19/2010,Mar-10,--,($0.74),After Close,-,-
ZION,1/25/2010,Dec-09,--,($1.26),After Close,-,-
ZION,10/19/2009,Sep-09,--,($1.41),After Close,-,-
FBHS,7/27/2022,Jun-22,$1.58 ,$1.67 ,After Close,0.09,5.70%
FBHS,4/28/2022,Mar-22,$1.24 ,$1.31 ,After Close,0.07,5.65%
FBHS,2/2/2022,Dec-21,$1.30 ,$1.32 ,After Close,0.02,1.54%
FBHS,10/26/2021,Sep-21,$1.42 ,$1.49 ,After Close,0.07,4.93%
FBHS,7/28/2021,Jun-21,$1.37 ,$1.56 ,After Close,0.19,13.87%
FBHS,4/29/2021,Mar-21,$1.04 ,$1.36 ,After Close,0.32,30.77%
FBHS,2/2/2021,Dec-20,$1.16 ,$1.25 ,After Close,0.09,7.76%
FBHS,10/28/2020,Sep-20,$1.06 ,$1.19 ,After Close,0.13,12.26%
FBHS,7/29/2020,Jun-20,$0.59 ,$0.94 ,After Close,0.35,59.32%
FBHS,4/30/2020,Mar-20,$0.69 ,$0.81 ,After Close,0.12,17.39%
FBHS,1/29/2020,Dec-19,$0.97 ,$1.00 ,After Close,0.03,3.09%
FBHS,10/23/2019,Sep-19,$0.97 ,$0.95 ,After Close,-0.02,-2.06%
FBHS,8/1/2019,Jun-19,$1.03 ,$1.03 ,After Close,0,0.00%
FBHS,4/24/2019,Mar-19,$0.59 ,$0.63 ,After Close,0.04,6.78%
FBHS,1/31/2019,Dec-18,$0.94 ,$0.86 ,After Close,-0.08,-8.51%
FBHS,10/25/2018,Sep-18,$1.05 ,$0.93 ,After Close,-0.12,-11.43%
FBHS,7/26/2018,Jun-18,$1.03 ,$1.00 ,After Close,-0.03,-2.91%
FBHS,4/26/2018,Mar-18,$0.59 ,$0.56 ,After Close,-0.03,-5.08%
FBHS,2/1/2018,Dec-17,$0.79 ,$0.80 ,After Close,0.01,1.27%
FBHS,10/25/2017,Sep-17,$0.82 ,$0.83 ,After Close,0.01,1.22%
FBHS,8/2/2017,Jun-17,$0.87 ,$0.92 ,After Close,0.05,5.75%
FBHS,4/26/2017,Mar-17,$0.46 ,$0.53 ,After Close,0.07,15.22%
FBHS,1/31/2017,Dec-16,$0.69 ,$0.71 ,After Close,0.02,2.90%
FBHS,10/26/2016,Sep-16,$0.78 ,$0.80 ,After Close,0.02,2.56%
FBHS,7/27/2016,Jun-16,$0.73 ,$0.82 ,After Close,0.09,12.33%
FBHS,4/20/2016,Mar-16,$0.33 ,$0.39 ,After Close,0.06,18.18%
FBHS,2/3/2016,Dec-15,$0.54 ,$0.56 ,After Close,0.02,3.70%
FBHS,10/21/2015,Sep-15,$0.65 ,$0.61 ,After Close,-0.04,-6.15%
FBHS,7/22/2015,Jun-15,$0.58 ,$0.59 ,After Close,0.01,1.72%
FBHS,4/30/2015,Mar-15,$0.33 ,$0.28 ,After Close,-0.05,-15.15%
FBHS,2/4/2015,Dec-14,$0.50 ,$0.44 ,After Close,-0.06,-12.00%
FBHS,10/29/2014,Sep-14,$0.56 ,$0.55 ,After Close,-0.01,-1.79%
FBHS,7/30/2014,Jun-14,$0.55 ,$0.55 ,After Close,0,0.00%
FBHS,4/30/2014,Mar-14,$0.32 ,$0.25 ,After Close,-0.07,-21.88%
FBHS,1/29/2014,Dec-13,$0.37 ,$0.38 ,After Close,0.01,2.70%
FBHS,10/23/2013,Sep-13,$0.41 ,$0.46 ,After Close,0.05,12.20%
FBHS,7/24/2013,Jun-13,$0.38 ,$0.41 ,After Close,0.03,7.89%
FBHS,5/2/2013,Mar-13,$0.17 ,$0.24 ,After Close,0.07,41.18%
FBHS,1/31/2013,Dec-12,$0.22 ,$0.23 ,After Close,0.01,4.55%
FBHS,10/23/2012,Sep-12,$0.25 ,$0.29 ,After Close,0.04,16.00%
SEE,8/2/2022,Jun-22,$0.98 ,$1.01 ,Before Open,0.03,3.06%
SEE,5/3/2022,Mar-22,$0.92 ,$1.12 ,Before Open,0.2,21.74%
SEE,2/17/2022,Dec-21,$1.14 ,$1.12 ,Before Open,-0.02,-1.75%
SEE,11/2/2021,Sep-21,$0.82 ,$0.86 ,Before Open,0.04,4.88%
SEE,8/3/2021,Jun-21,$0.80 ,$0.79 ,Before Open,-0.01,-1.25%
SEE,5/4/2021,Mar-21,$0.71 ,$0.78 ,Before Open,0.07,9.86%
SEE,2/9/2021,Dec-20,$0.79 ,$0.89 ,Before Open,0.1,12.66%
SEE,10/28/2020,Sep-20,$0.67 ,$0.82 ,Before Open,0.15,22.39%
SEE,8/6/2020,Jun-20,$0.54 ,$0.76 ,Before Open,0.22,40.74%
SEE,5/5/2020,Mar-20,$0.59 ,$0.73 ,Before Open,0.14,23.73%
SEE,2/11/2020,Dec-19,$0.74 ,$0.78 ,Before Open,0.04,5.41%
SEE,11/6/2019,Sep-19,$0.63 ,$0.64 ,Before Open,0.01,1.59%
SEE,8/2/2019,Jun-19,$0.64 ,$0.80 ,Before Open,0.16,25.00%
SEE,5/1/2019,Mar-19,$0.57 ,$0.59 ,Before Open,0.02,3.51%
SEE,2/7/2019,Dec-18,$0.67 ,$0.75 ,Before Open,0.08,11.94%
SEE,11/1/2018,Sep-18,$0.60 ,$0.61 ,Before Open,0.01,1.67%
SEE,8/2/2018,Jun-18,$0.58 ,$0.64 ,Before Open,0.06,10.34%
SEE,5/3/2018,Mar-18,$0.50 ,$0.51 ,Before Open,0.01,2.00%
SEE,2/8/2018,Dec-17,$0.57 ,$0.58 ,Before Open,0.01,1.75%
SEE,11/8/2017,Sep-17,$0.46 ,$0.46 ,Before Open,0,0.00%
SEE,8/8/2017,Jun-17,$0.36 ,$0.35 ,Before Open,-0.01,-2.78%
SEE,5/9/2017,Mar-17,$0.46 ,$0.43 ,Before Open,-0.03,-6.52%
SEE,2/9/2017,Dec-16,$0.75 ,$0.76 ,Before Open,0.01,1.33%
SEE,10/27/2016,Sep-16,$0.70 ,$0.71 ,Before Open,0.01,1.43%
SEE,7/28/2016,Jun-16,$0.64 ,$0.65 ,Before Open,0.01,1.56%
SEE,4/28/2016,Mar-16,$0.48 ,$0.50 ,Before Open,0.02,4.17%
SEE,2/10/2016,Dec-15,$0.50 ,$0.76 ,Before Open,0.26,52.00%
SEE,10/27/2015,Sep-15,$0.57 ,$0.70 ,Before Open,0.13,22.81%
SEE,7/30/2015,Jun-15,$0.54 ,$0.60 ,Before Open,0.06,11.11%
SEE,4/30/2015,Mar-15,$0.42 ,$0.54 ,Before Open,0.12,28.57%
SEE,2/10/2015,Dec-14,$0.47 ,$0.59 ,Before Open,0.12,25.53%
SEE,10/29/2014,Sep-14,$0.46 ,$0.52 ,Before Open,0.06,13.04%
SEE,7/30/2014,Jun-14,$0.38 ,$0.42 ,Before Open,0.04,10.53%
SEE,4/30/2014,Mar-14,$0.24 ,$0.33 ,Before Open,0.09,37.50%
SEE,2/6/2014,Dec-13,$0.37 ,$0.34 ,Before Open,-0.03,-8.11%
SEE,10/30/2013,Sep-13,$0.34 ,$0.39 ,Before Open,0.05,14.71%
SEE,8/2/2013,Jun-13,$0.25 ,$0.35 ,Before Open,0.1,40.00%
SEE,5/1/2013,Mar-13,$0.18 ,$0.17 ,Before Open,-0.01,-5.56%
SEE,2/19/2013,Dec-12,$0.29 ,$0.34 ,Before Open,0.05,17.24%
SEE,11/2/2012,Sep-12,$0.31 ,$0.31 ,Before Open,0,0.00%
LNC,8/3/2022,Jun-22,$2.35 ,$2.23 ,After Close,-0.12,-5.11%
LNC,5/4/2022,Mar-22,$1.97 ,$1.66 ,After Close,-0.31,-15.74%
LNC,2/2/2022,Dec-21,$1.98 ,$1.56 ,After Close,-0.42,-21.21%
LNC,11/3/2021,Sep-21,$2.53 ,$1.62 ,After Close,-0.91,-35.97%
LNC,8/4/2021,Jun-21,$2.41 ,$3.17 ,After Close,0.76,31.54%
LNC,5/5/2021,Mar-21,$1.48 ,$1.82 ,After Close,0.34,22.97%
LNC,2/3/2021,Dec-20,$1.98 ,$1.78 ,After Close,-0.2,-10.10%
LNC,11/4/2020,Sep-20,$2.16 ,($0.72),After Close,-2.88,-133.33%
LNC,8/5/2020,Jun-20,$1.52 ,$0.97 ,After Close,-0.55,-36.18%
LNC,5/6/2020,Mar-20,$2.13 ,$2.24 ,After Close,0.11,5.16%
LNC,2/5/2020,Dec-19,$2.44 ,$2.41 ,After Close,-0.03,-1.23%
LNC,10/30/2019,Sep-19,$2.40 ,$2.22 ,After Close,-0.18,-7.50%
LNC,7/31/2019,Jun-19,$2.32 ,$2.36 ,After Close,0.04,1.72%
LNC,5/1/2019,Mar-19,$2.08 ,$2.14 ,After Close,0.06,2.88%
LNC,2/6/2019,Dec-18,$2.13 ,$2.15 ,After Close,0.02,0.94%
LNC,11/1/2018,Sep-18,$2.17 ,$2.34 ,After Close,0.17,7.83%
LNC,8/1/2018,Jun-18,$2.10 ,$2.02 ,After Close,-0.08,-3.81%
LNC,5/2/2018,Mar-18,$1.94 ,$1.97 ,After Close,0.03,1.55%
LNC,1/31/2018,Dec-17,$1.94 ,$1.98 ,After Close,0.04,2.06%
LNC,11/1/2017,Sep-17,$1.84 ,$2.03 ,After Close,0.19,10.33%
LNC,8/2/2017,Jun-17,$1.73 ,$1.85 ,After Close,0.12,6.94%
LNC,5/3/2017,Mar-17,$1.62 ,$1.92 ,After Close,0.3,18.52%
LNC,2/1/2017,Dec-16,$1.71 ,$1.77 ,After Close,0.06,3.51%
LNC,11/2/2016,Sep-16,$1.62 ,$1.83 ,After Close,0.21,12.96%
LNC,8/3/2016,Jun-16,$1.56 ,$1.56 ,After Close,0,0.00%
LNC,5/4/2016,Mar-16,$1.48 ,$1.25 ,After Close,-0.23,-15.54%
LNC,2/3/2016,Dec-15,$1.55 ,$1.54 ,After Close,-0.01,-0.65%
LNC,10/28/2015,Sep-15,$1.52 ,$1.11 ,After Close,-0.41,-26.97%
LNC,7/29/2015,Jun-15,$1.54 ,$1.46 ,After Close,-0.08,-5.19%
LNC,4/29/2015,Mar-15,$1.49 ,$1.35 ,After Close,-0.14,-9.40%
LNC,2/4/2015,Dec-14,$1.48 ,$1.67 ,After Close,0.19,12.84%
LNC,10/29/2014,Sep-14,$1.42 ,$1.56 ,After Close,0.14,9.86%
LNC,7/30/2014,Jun-14,$1.37 ,$1.47 ,After Close,0.1,7.30%
LNC,4/30/2014,Mar-14,$1.30 ,$1.34 ,After Close,0.04,3.08%
LNC,2/5/2014,Dec-13,$1.28 ,$1.40 ,After Close,0.12,9.37%
LNC,10/30/2013,Sep-13,$1.23 ,$1.34 ,After Close,0.11,8.94%
LNC,7/31/2013,Jun-13,$1.15 ,$1.27 ,After Close,0.12,10.43%
LNC,5/1/2013,Mar-13,$1.10 ,$1.02 ,After Close,-0.08,-7.27%
LNC,2/6/2013,Dec-12,$1.06 ,$1.10 ,After Close,0.04,3.77%
LNC,11/1/2012,Sep-12,$1.01 ,$1.18 ,After Close,0.17,16.83%
LNC,8/1/2012,Jun-12,$1.00 ,$1.09 ,After Close,0.09,9.00%
LNC,8/2/2011,Jun-11,--,$1.08 ,After Close,-,-
LNC,4/27/2011,Mar-11,--,$1.08 ,After Close,-,-
LNC,2/2/2011,Dec-10,--,$0.82 ,After Close,-,-
LNC,11/2/2010,Sep-10,--,$0.63 ,After Close,-,-
LNC,7/28/2010,Jun-10,--,$0.92 ,After Close,-,-
LNC,4/28/2010,Mar-10,--,$0.83 ,After Close,-,-
LNC,2/8/2010,Dec-09,--,$0.89 ,After Close,-,-
LNC,10/28/2009,Sep-09,--,$0.83 ,After Close,-,-
CDAY,8/3/2022,Jun-22,$0.11 ,$0.21 ,After Close,0.1,90.91%
CDAY,5/4/2022,Mar-22,$0.08 ,$0.13 ,After Close,0.05,62.50%
CDAY,2/9/2022,Dec-21,$0.01 ,$0.06 ,After Close,0.05,500.00%
CDAY,11/3/2021,Sep-21,$0.03 ,$0.05 ,After Close,0.02,66.67%
CDAY,8/4/2021,Jun-21,$0.05 ,$0.06 ,After Close,0.01,20.00%
CDAY,5/5/2021,Mar-21,$0.09 ,$0.09 ,After Close,0,0.00%
CDAY,2/9/2021,Dec-20,$0.08 ,$0.09 ,After Close,0.01,12.50%
CDAY,11/5/2020,Sep-20,$0.06 ,$0.12 ,After Close,0.06,100.00%
CDAY,8/5/2020,Jun-20,$0.05 ,$0.13 ,After Close,0.08,160.00%
CDAY,5/6/2020,Mar-20,$0.12 ,$0.15 ,After Close,0.03,25.00%
CDAY,2/5/2020,Dec-19,$0.11 ,$0.08 ,After Close,-0.03,-27.27%
CDAY,11/7/2019,Sep-19,$0.10 ,$0.11 ,After Close,0.01,10.00%
CDAY,7/30/2019,Jun-19,$0.07 ,$0.12 ,After Close,0.05,71.43%
CDAY,5/1/2019,Mar-19,$0.12 ,$0.08 ,After Close,-0.04,-33.33%
CDAY,2/6/2019,Dec-18,$0.08 ,$0.07 ,After Close,-0.01,-12.50%
CDAY,10/29/2018,Sep-18,$0.02 ,$0.05 ,Before Open,0.03,150.00%
CDAY,8/8/2018,Jun-18,($0.20),($0.15),Before Open,0.05,-25.00%
ROL,7/27/2022,Jun-22,$0.20 ,$0.20 ,Before Open,0,0.00%
ROL,4/27/2022,Mar-22,$0.14 ,$0.15 ,Before Open,0.01,7.14%
ROL,1/26/2022,Dec-21,$0.14 ,$0.14 ,Before Open,0,0.00%
ROL,10/27/2021,Sep-21,$0.20 ,$0.19 ,Before Open,-0.01,-5.00%
ROL,7/28/2021,Jun-21,$0.18 ,$0.20 ,Before Open,0.02,11.11%
ROL,4/28/2021,Mar-21,$0.11 ,$0.14 ,Before Open,0.03,27.27%
ROL,1/27/2021,Dec-20,$0.11 ,$0.13 ,Before Open,0.02,18.18%
ROL,10/28/2020,Sep-20,$0.15 ,$0.17 ,Before Open,0.02,13.33%
ROL,7/29/2020,Jun-20,$0.11 ,$0.15 ,Before Open,0.04,36.36%
ROL,4/29/2020,Mar-20,$0.09 ,$0.09 ,Before Open,0,0.00%
ROL,1/29/2020,Dec-19,$0.11 ,$0.11 ,Before Open,0,0.00%
ROL,10/23/2019,Sep-19,$0.15 ,$0.15 ,Before Open,0,0.00%
ROL,7/24/2019,Jun-19,$0.14 ,$0.14 ,Before Open,0,0.00%
ROL,4/24/2019,Mar-19,$0.10 ,$0.09 ,Before Open,-0.01,-10.00%
ROL,1/23/2019,Dec-18,$0.11 ,$0.11 ,Before Open,0,0.00%
ROL,10/24/2018,Sep-18,$0.13 ,$0.14 ,Before Open,0.01,7.69%
ROL,7/25/2018,Jun-18,$0.14 ,$0.13 ,Before Open,-0.01,-7.14%
ROL,4/25/2018,Mar-18,$0.10 ,$0.10 ,Before Open,0,0.00%
ROL,1/24/2018,Dec-17,$0.09 ,$0.09 ,Before Open,0,0.00%
ROL,10/25/2017,Sep-17,$0.11 ,$0.11 ,Before Open,0,0.00%
ROL,7/26/2017,Jun-17,$0.11 ,$0.11 ,Before Open,0,0.00%
ROL,4/26/2017,Mar-17,$0.08 ,$0.08 ,Before Open,0,0.00%
ROL,1/25/2017,Dec-16,$0.08 ,$0.08 ,Before Open,0,0.00%
ROL,10/26/2016,Sep-16,$0.10 ,$0.10 ,Before Open,0,0.00%
ROL,7/27/2016,Jun-16,$0.10 ,$0.10 ,Before Open,0,0.00%
ROL,4/27/2016,Mar-16,$0.06 ,$0.07 ,Before Open,0.01,16.67%
ROL,1/27/2016,Dec-15,$0.07 ,$0.07 ,Before Open,0,0.00%
ROL,10/28/2015,Sep-15,$0.09 ,$0.09 ,Before Open,0,0.00%
ROL,7/29/2015,Jun-15,$0.10 ,$0.09 ,Before Open,-0.01,-10.00%
ROL,4/29/2015,Mar-15,$0.06 ,$0.06 ,Before Open,0,0.00%
ROL,1/28/2015,Dec-14,$0.06 ,$0.06 ,Before Open,0,0.00%
ROL,10/29/2014,Sep-14,$0.08 ,$0.08 ,Before Open,0,0.00%
ROL,7/23/2014,Jun-14,$0.08 ,$0.08 ,Before Open,0,0.00%
ROL,4/23/2014,Mar-14,$0.05 ,$0.05 ,Before Open,0,0.00%
ROL,1/29/2014,Dec-13,$0.05 ,$0.06 ,Before Open,0.01,20.00%
ROL,10/23/2013,Sep-13,$0.07 ,$0.07 ,Before Open,0,0.00%
ROL,7/24/2013,Jun-13,$0.07 ,$0.07 ,Before Open,0,0.00%
ROL,4/24/2013,Mar-13,$0.05 ,$0.05 ,Before Open,0,0.00%
ROL,1/23/2013,Dec-12,$0.05 ,$0.05 ,Before Open,0,0.00%
ROL,10/24/2012,Sep-12,$0.07 ,$0.07 ,Before Open,0,0.00%
AOS,7/28/2022,Jun-22,$0.81 ,$0.82 ,Before Open,0.01,1.23%
AOS,4/28/2022,Mar-22,$0.75 ,$0.77 ,Before Open,0.02,2.67%
AOS,1/27/2022,Dec-21,$0.77 ,$0.87 ,Before Open,0.1,12.99%
AOS,10/28/2021,Sep-21,$0.67 ,$0.82 ,Before Open,0.15,22.39%
AOS,7/29/2021,Jun-21,$0.65 ,$0.73 ,Before Open,0.08,12.31%
AOS,4/29/2021,Mar-21,$0.56 ,$0.60 ,Before Open,0.04,7.14%
AOS,1/28/2021,Dec-20,$0.59 ,$0.74 ,Before Open,0.15,25.42%
AOS,10/29/2020,Sep-20,$0.53 ,$0.66 ,Before Open,0.13,24.53%
AOS,7/30/2020,Jun-20,$0.44 ,$0.45 ,Before Open,0.01,2.27%
AOS,5/5/2020,Mar-20,$0.34 ,$0.32 ,Before Open,-0.02,-5.88%
AOS,1/28/2020,Dec-19,$0.60 ,$0.56 ,Before Open,-0.04,-6.67%
AOS,10/29/2019,Sep-19,$0.54 ,$0.53 ,Before Open,-0.01,-1.85%
AOS,7/30/2019,Jun-19,$0.64 ,$0.61 ,Before Open,-0.03,-4.69%
AOS,4/30/2019,Mar-19,$0.59 ,$0.53 ,Before Open,-0.06,-10.17%
AOS,1/29/2019,Dec-18,$0.71 ,$0.74 ,Before Open,0.03,4.23%
AOS,10/30/2018,Sep-18,$0.63 ,$0.61 ,Before Open,-0.02,-3.17%
AOS,7/25/2018,Jun-18,$0.62 ,$0.66 ,Before Open,0.04,6.45%
AOS,4/25/2018,Mar-18,$0.58 ,$0.60 ,Before Open,0.02,3.45%
AOS,1/30/2018,Dec-17,$0.56 ,$0.60 ,Before Open,0.04,7.14%
AOS,10/25/2017,Sep-17,$0.53 ,$0.54 ,Before Open,0.01,1.89%
AOS,7/26/2017,Jun-17,$0.53 ,$0.53 ,Before Open,0,0.00%
AOS,4/27/2017,Mar-17,$0.47 ,$0.50 ,Before Open,0.03,6.38%
AOS,2/2/2017,Dec-16,$0.46 ,$0.47 ,Before Open,0.01,2.17%
AOS,10/26/2016,Sep-16,$0.45 ,$0.47 ,Before Open,0.02,4.44%
AOS,7/26/2016,Jun-16,$0.46 ,$0.49 ,Before Open,0.03,6.52%
AOS,4/27/2016,Mar-16,$0.39 ,$0.42 ,Before Open,0.03,7.69%
AOS,1/29/2016,Dec-15,$0.43 ,$0.45 ,Before Open,0.02,4.65%
AOS,10/21/2015,Sep-15,$0.40 ,$0.41 ,Before Open,0.01,2.50%
AOS,7/23/2015,Jun-15,$0.33 ,$0.40 ,Before Open,0.07,21.21%
AOS,4/23/2015,Mar-15,$0.31 ,$0.33 ,Before Open,0.02,6.45%
AOS,1/27/2015,Dec-14,$0.31 ,$0.32 ,Before Open,0.01,3.23%
AOS,10/21/2014,Sep-14,$0.29 ,$0.30 ,Before Open,0.01,3.45%
AOS,7/22/2014,Jun-14,$0.30 ,$0.33 ,Before Open,0.03,10.00%
AOS,4/22/2014,Mar-14,$0.27 ,$0.27 ,Before Open,0,0.00%
AOS,1/28/2014,Dec-13,$0.25 ,$0.26 ,Before Open,0.01,4.00%
AOS,10/21/2013,Sep-13,$0.22 ,$0.27 ,Before Open,0.05,22.73%
AOS,7/24/2013,Jun-13,$0.22 ,$0.26 ,Before Open,0.04,18.18%
AOS,4/23/2013,Mar-13,$0.19 ,$0.24 ,Before Open,0.05,26.32%
AOS,1/24/2013,Dec-12,$0.20 ,$0.23 ,Before Open,0.03,15.00%
AOS,10/17/2012,Sep-12,$0.17 ,$0.18 ,Before Open,0.01,5.88%
PNR,7/26/2022,Jun-22,$1.00 ,$1.02 ,Before Open,0.02,2.00%
PNR,4/21/2022,Mar-22,$0.81 ,$0.85 ,Before Open,0.04,4.94%
PNR,2/1/2022,Dec-21,$0.85 ,$0.87 ,Before Open,0.02,2.35%
PNR,10/26/2021,Sep-21,$0.84 ,$0.89 ,Before Open,0.05,5.95%
PNR,7/27/2021,Jun-21,$0.80 ,$0.84 ,Before Open,0.04,5.00%
PNR,4/22/2021,Mar-21,$0.61 ,$0.81 ,Before Open,0.2,32.79%
PNR,1/28/2021,Dec-20,$0.63 ,$0.70 ,Before Open,0.07,11.11%
PNR,10/20/2020,Sep-20,$0.52 ,$0.70 ,Before Open,0.18,34.62%
PNR,7/23/2020,Jun-20,$0.48 ,$0.59 ,Before Open,0.11,22.92%
PNR,4/30/2020,Mar-20,$0.44 ,$0.52 ,Before Open,0.08,18.18%
PNR,1/28/2020,Dec-19,$0.65 ,$0.68 ,Before Open,0.03,4.62%
PNR,10/23/2019,Sep-19,$0.55 ,$0.58 ,Before Open,0.03,5.45%
PNR,7/23/2019,Jun-19,$0.66 ,$0.69 ,Before Open,0.03,4.55%
PNR,4/17/2019,Mar-19,$0.43 ,$0.43 ,Before Open,0,0.00%
PNR,1/29/2019,Dec-18,$0.59 ,$0.60 ,Before Open,0.01,1.69%
PNR,10/23/2018,Sep-18,$0.52 ,$0.54 ,Before Open,0.02,3.85%
PNR,7/25/2018,Jun-18,$0.69 ,$0.71 ,Before Open,0.02,2.90%
PNR,4/19/2018,Mar-18,$0.83 ,$0.88 ,Before Open,0.05,6.02%
PNR,1/30/2018,Dec-17,$0.94 ,$0.93 ,Before Open,-0.01,-1.06%
PNR,10/24/2017,Sep-17,$0.93 ,$0.95 ,Before Open,0.02,2.15%
PNR,7/25/2017,Jun-17,$1.00 ,$1.00 ,Before Open,0,0.00%
PNR,4/25/2017,Mar-17,$0.61 ,$0.65 ,Before Open,0.04,6.56%
PNR,1/31/2017,Dec-16,$0.73 ,$0.78 ,Before Open,0.05,6.85%
PNR,10/25/2016,Sep-16,$0.73 ,$0.78 ,Before Open,0.05,6.85%
PNR,7/28/2016,Jun-16,$1.10 ,$1.11 ,Before Open,0.01,0.91%
PNR,4/26/2016,Mar-16,$0.72 ,$0.76 ,Before Open,0.04,5.56%
PNR,2/2/2016,Dec-15,$1.04 ,$1.13 ,Before Open,0.09,8.65%
PNR,10/20/2015,Sep-15,$0.94 ,$0.97 ,Before Open,0.03,3.19%
PNR,7/21/2015,Jun-15,$0.95 ,$0.96 ,Before Open,0.01,1.05%
PNR,4/21/2015,Mar-15,$0.66 ,$0.65 ,Before Open,-0.01,-1.52%
PNR,2/3/2015,Dec-14,$1.03 ,$1.05 ,Before Open,0.02,1.94%
PNR,10/21/2014,Sep-14,$0.94 ,$1.00 ,Before Open,0.06,6.38%
PNR,7/31/2014,Jun-14,$1.04 ,$1.04 ,Before Open,0,0.00%
PNR,4/22/2014,Mar-14,$0.73 ,$0.73 ,Before Open,0,0.00%
PNR,1/28/2014,Dec-13,$0.84 ,$0.86 ,Before Open,0.02,2.38%
PNR,10/22/2013,Sep-13,$0.85 ,$0.86 ,Before Open,0.01,1.18%
PNR,7/23/2013,Jun-13,$0.90 ,$0.92 ,Before Open,0.02,2.22%
PNR,4/23/2013,Mar-13,$0.56 ,$0.58 ,Before Open,0.02,3.57%
PNR,1/29/2013,Dec-12,$0.44 ,$0.47 ,Before Open,0.03,6.82%
PNR,11/1/2012,Sep-12,$0.63 ,$0.64 ,Before Open,0.01,1.59%
OGN,8/4/2022,Jun-22,$1.16 ,$1.25 ,Before Open,0.09,7.76%
OGN,5/5/2022,Mar-22,$1.31 ,$1.65 ,Before Open,0.34,25.95%
OGN,2/17/2022,Dec-21,$1.25 ,$1.37 ,Before Open,0.12,9.60%
OGN,11/11/2021,Sep-21,$1.44 ,$1.67 ,Before Open,0.23,15.97%
